"","client_id","birth_number","district_id","client_age","gender"
"2307",2433,"640619",32,53,"M"
"2308",2434,"455524",42,72,"F"
"2309",2435,"436018",16,74,"F"
"2310",2436,"345806",25,83,"F"
"2311",2437,"361227",45,81,"M"
"2312",2438,"465919",52,71,"F"
"2313",2439,"441126",52,73,"M"
"2314",2440,"350909",17,82,"M"
"2315",2441,"281006",1,89,"M"
"2316",2442,"275708",1,90,"F"
"2317",2443,"490523",75,68,"M"
"2318",2444,"340826",4,83,"M"
"2319",2445,"690226",54,48,"M"
"2320",2447,"721007",68,45,"M"
"2321",2448,"715701",68,46,"F"
"2322",2449,"671228",1,50,"M"
"2323",2450,"755517",54,42,"F"
"2324",2451,"391206",42,78,"M"
"2325",2452,"525607",64,65,"F"
"2326",2453,"240113",13,93,"M"
"2327",2454,"405904",69,77,"F"
"2328",2455,"191104",72,98,"M"
"2329",2456,"236204",72,94,"F"
"2330",2457,"400817",68,77,"M"
"2331",2458,"325809",68,85,"F"
"2332",2459,"745722",20,43,"F"
"2333",2460,"635105",19,54,"F"
"2334",2461,"670402",64,50,"M"
"2335",2462,"340606",19,83,"M"
"2336",2463,"441217",7,73,"M"
"2337",2464,"450901",30,72,"M"
"2338",2465,"731017",51,44,"M"
"2339",2467,"465516",36,71,"F"
"2340",2468,"650318",71,52,"M"
"2341",2469,"575910",54,60,"F"
"2342",2470,"430614",53,74,"M"
"2343",2471,"425105",53,75,"F"
"2344",2472,"765329",70,41,"F"
"2345",2473,"766017",20,41,"F"
"2346",2474,"570406",42,60,"M"
"2347",2475,"825202",44,35,"F"
"2348",2476,"575216",75,60,"F"
"2349",2477,"520614",75,65,"M"
"2350",2478,"405524",48,77,"F"
"2351",2479,"595331",31,58,"F"
"2352",2480,"766208",46,41,"F"
"2353",2481,"480622",6,69,"M"
"2354",2482,"250107",34,92,"M"
"2355",2483,"296230",34,88,"F"
"2356",2484,"691221",68,48,"M"
"2357",2485,"330515",20,84,"M"
"2358",2486,"616005",76,56,"F"
"2359",2487,"675925",67,50,"F"
"2360",2488,"805922",9,37,"F"
"2361",2489,"755128",64,42,"F"
"2362",2490,"615326",61,56,"F"
"2363",2491,"395320",5,78,"F"
"2364",2492,"431213",5,74,"M"
"2365",2493,"621009",1,55,"M"
"2366",2494,"710106",37,46,"M"
"2367",2495,"396214",58,78,"F"
"2368",2496,"720707",1,45,"M"
"2369",2497,"625406",34,55,"F"
"2370",2498,"800312",37,37,"M"
"2371",2499,"440804",13,73,"M"
"2372",2500,"465820",24,71,"F"
"2373",2501,"406204",70,77,"F"
"2374",2502,"355313",1,82,"F"
"2375",2503,"775923",54,40,"F"
"2376",2504,"500109",61,67,"M"
"2377",2505,"605430",25,57,"F"
"2378",2506,"760927",76,41,"M"
"2379",2507,"525826",37,65,"F"
"2380",2508,"655807",72,52,"F"
"2381",2509,"710206",72,46,"M"
"2382",2510,"595610",72,58,"F"
"2383",2511,"755327",35,42,"F"
"2384",2512,"740727",35,43,"M"
"2385",2513,"410508",41,76,"M"
"2386",2514,"570211",59,60,"M"
"2387",2515,"580603",12,59,"M"
"2388",2516,"425105",33,75,"F"
"2389",2517,"240909",18,93,"M"
"2390",2518,"215507",18,96,"F"
"2391",2519,"705806",29,47,"F"
"2392",2520,"440730",62,73,"M"
"2393",2521,"475330",55,70,"F"
"2394",2522,"370908",74,80,"M"
"2395",2523,"376202",74,80,"F"
"2396",2524,"590731",36,58,"M"
"2397",2525,"525710",36,65,"F"
"2398",2526,"640726",1,53,"M"
"2399",2527,"475731",44,70,"F"
"2400",2528,"770216",25,40,"M"
"2401",2529,"390622",70,78,"M"
"2402",2530,"500211",8,67,"M"
"2403",2531,"545124",5,63,"F"
"2404",2532,"370509",29,80,"M"
"2405",2533,"295717",40,88,"F"
"2406",2534,"430110",1,74,"M"
"2407",2535,"450110",1,72,"M"
"2408",2536,"611022",64,56,"M"
"2409",2537,"571010",73,60,"M"
"2410",2538,"800223",56,37,"M"
"2411",2539,"725121",32,45,"F"
"2412",2540,"810626",46,36,"M"
"2413",2542,"441219",3,73,"M"
"2414",2543,"525827",3,65,"F"
"2415",2545,"535928",9,64,"F"
"2416",2546,"616203",41,56,"F"
"2417",2547,"536029",48,64,"F"
"2418",2548,"531006",48,64,"M"
"2419",2549,"235505",70,94,"F"
"2420",2550,"766012",1,41,"F"
"2421",2551,"395811",70,78,"F"
"2422",2552,"645124",74,53,"F"
"2423",2553,"761124",34,41,"M"
"2424",2554,"410920",64,76,"M"
"2425",2555,"630923",42,54,"M"
"2426",2556,"515210",44,66,"F"
"2427",2557,"570218",7,60,"M"
"2428",2558,"590118",30,58,"M"
"2429",2559,"655331",8,52,"F"
"2430",2560,"745620",70,43,"F"
"2431",2561,"450726",48,72,"M"
"2432",2562,"521101",42,65,"M"
"2433",2563,"710908",74,46,"M"
"2434",2565,"460522",64,71,"M"
"2435",2566,"635325",29,54,"F"
"2436",2567,"430530",64,74,"M"
"2437",2568,"385611",64,79,"F"
"2438",2569,"480401",69,69,"M"
"2439",2570,"475619",69,70,"F"
"2440",2571,"795425",43,38,"F"
"2441",2572,"531008",1,64,"M"
"2442",2573,"655310",1,52,"F"
"2443",2574,"325422",29,85,"F"
"2444",2576,"795516",46,38,"F"
"2445",2577,"180107",70,99,"M"
"2446",2578,"540708",76,63,"M"
"2447",2579,"355102",11,82,"F"
"2448",2580,"350307",11,82,"M"
"2449",2581,"536119",52,64,"F"
"2450",2582,"381215",51,79,"M"
"2451",2583,"370617",75,80,"M"
"2452",2584,"446215",4,73,"F"
"2453",2585,"715828",75,46,"F"
"2454",2586,"660514",8,51,"M"
"2455",2587,"735103",8,44,"F"
"2456",2588,"580519",33,59,"M"
"2457",2589,"630217",21,54,"M"
"2458",2590,"646019",42,53,"F"
"2459",2591,"600227",42,57,"M"
"2460",2592,"805831",1,37,"F"
"2461",2593,"770610",1,40,"M"
"2462",2594,"630731",55,54,"M"
"2463",2596,"611008",31,56,"M"
"2464",2597,"695806",28,48,"F"
"2465",2598,"651025",28,52,"M"
"2466",2599,"460109",1,71,"M"
"2467",2600,"235417",7,94,"F"
"2468",2601,"610725",37,56,"M"
"2469",2602,"665820",37,51,"F"
"2470",2603,"726103",38,45,"F"
"2471",2604,"260711",22,91,"M"
"2472",2605,"255417",22,92,"F"
"2473",2606,"430104",31,74,"M"
"2474",2607,"430327",63,74,"M"
"2475",2608,"435915",58,74,"F"
"2476",2609,"770509",1,40,"M"
"2477",2610,"805503",1,37,"F"
"2478",2611,"381109",77,79,"M"
"2479",2612,"750203",38,42,"M"
"2480",2613,"771026",1,40,"M"
"2481",2614,"460314",72,71,"M"
"2482",2615,"455826",64,72,"F"
"2483",2616,"700707",50,47,"M"
"2484",2617,"625626",50,55,"F"
"2485",2618,"420814",17,75,"M"
"2486",2619,"695709",63,48,"F"
"2487",2620,"680718",63,49,"M"
"2488",2621,"560509",51,61,"M"
"2489",2622,"730607",71,44,"M"
"2490",2623,"655716",16,52,"F"
"2491",2625,"721007",57,45,"M"
"2492",2626,"400214",1,77,"M"
"2493",2628,"316105",1,86,"F"
"2494",2629,"311203",1,86,"M"
"2495",2630,"375820",64,80,"F"
"2496",2631,"700521",18,47,"M"
"2497",2632,"635225",18,54,"F"
"2498",2633,"675712",1,50,"F"
"2499",2635,"666210",67,51,"F"
"2500",2636,"181024",28,99,"M"
"2501",2637,"350606",64,82,"M"
"2502",2638,"420107",1,75,"M"
"2503",2639,"505304",45,67,"F"
"2504",2640,"510129",45,66,"M"
"2505",2642,"730904",22,44,"M"
"2506",2643,"465107",54,71,"F"
"2507",2644,"645323",6,53,"F"
"2508",2645,"200422",67,97,"M"
"2509",2646,"375607",63,80,"F"
"2510",2647,"400326",9,77,"M"
"2511",2648,"346010",9,83,"F"
"2512",2650,"750305",75,42,"M"
"2513",2651,"696127",75,48,"F"
"2514",2652,"495509",41,68,"F"
"2515",2653,"500125",1,67,"M"
"2516",2654,"396008",59,78,"F"
"2517",2655,"630812",44,54,"M"
"2518",2656,"550915",54,62,"M"
"2519",2657,"480709",73,69,"M"
"2520",2658,"330121",11,84,"M"
"2521",2659,"410524",46,76,"M"
"2522",2661,"616017",1,56,"F"
"2523",2662,"780829",1,39,"M"
"2524",2663,"761001",8,41,"M"
"2525",2666,"355706",47,82,"F"
"2526",2667,"720101",9,45,"M"
"2527",2668,"755209",9,42,"F"
"2528",2669,"270508",51,90,"M"
"2529",2670,"360913",45,81,"M"
"2530",2671,"725422",35,45,"F"
"2531",2672,"405326",7,77,"F"
"2532",2673,"590716",65,58,"M"
"2533",2674,"526003",65,65,"F"
"2534",2675,"240122",31,93,"M"
"2535",2676,"610601",61,56,"M"
"2536",2677,"220524",33,95,"M"
"2537",2678,"185515",33,99,"F"
"2538",2679,"380930",1,79,"M"
"2539",2680,"455902",1,72,"F"
"2540",2681,"715104",45,46,"F"
"2541",2682,"750114",45,42,"M"
"2542",2683,"295613",48,88,"F"
"2543",2684,"535211",74,64,"F"
"2544",2685,"695621",73,48,"F"
"2545",2686,"515324",19,66,"F"
"2546",2687,"490822",19,68,"M"
"2547",2688,"676024",60,50,"F"
"2548",2689,"230117",16,94,"M"
"2549",2690,"716225",58,46,"F"
"2550",2691,"640517",47,53,"M"
"2551",2692,"250530",44,92,"M"
"2552",2693,"765804",46,41,"F"
"2553",2694,"276006",15,90,"F"
"2554",2695,"290516",15,88,"M"
"2555",2696,"470904",2,70,"M"
"2556",2697,"485814",2,69,"F"
"2557",2698,"706007",31,47,"F"
"2558",2699,"770223",31,40,"M"
"2559",2700,"450222",34,72,"M"
"2560",2701,"520329",1,65,"M"
"2561",2702,"190226",7,98,"M"
"2562",2703,"735312",2,44,"F"
"2563",2704,"495522",1,68,"F"
"2564",2705,"240430",43,93,"M"
"2565",2706,"670702",3,50,"M"
"2566",2707,"690523",45,48,"M"
"2567",2708,"580812",73,59,"M"
"2568",2709,"460614",26,71,"M"
"2569",2712,"560117",25,61,"M"
"2570",2713,"620902",36,55,"M"
"2571",2714,"705306",6,47,"F"
"2572",2715,"570704",7,60,"M"
"2573",2716,"695713",25,48,"F"
"2574",2717,"300428",46,87,"M"
"2575",2718,"326222",46,85,"F"
"2576",2719,"646030",29,53,"F"
"2577",2720,"495905",1,68,"F"
"2578",2721,"505626",24,67,"F"
"2579",2724,"750301",35,42,"M"
"2580",2726,"735728",1,44,"F"
"2581",2727,"680205",1,49,"M"
"2582",2728,"220813",74,95,"M"
"2583",2729,"660828",1,51,"M"
"2584",2730,"470318",52,70,"M"
"2585",2731,"271208",38,90,"M"
"2586",2732,"535916",57,64,"F"
"2587",2733,"276111",3,90,"F"
"2588",2734,"341112",3,83,"M"
"2589",2735,"280731",64,89,"M"
"2590",2736,"585215",1,59,"F"
"2591",2738,"510425",1,66,"M"
"2592",2739,"500126",13,67,"M"
"2593",2740,"676123",36,50,"F"
"2594",2741,"306129",41,87,"F"
"2595",2742,"485827",65,69,"F"
"2596",2743,"396004",50,78,"F"
"2597",2744,"430222",50,74,"M"
"2598",2745,"395807",54,78,"F"
"2599",2746,"710225",1,46,"M"
"2600",2747,"361014",6,81,"M"
"2601",2748,"366006",6,81,"F"
"2602",2749,"215304",14,96,"F"
"2603",2750,"130713",14,104,"M"
"2604",2751,"575124",68,60,"F"
"2605",2752,"710809",48,46,"M"
"2606",2754,"785524",66,39,"F"
"2607",2755,"705323",1,47,"F"
"2608",2756,"195928",31,98,"F"
"2609",2758,"460714",1,71,"M"
"2610",2759,"740126",2,43,"M"
"2611",2760,"756212",68,42,"F"
"2612",2761,"775929",1,40,"F"
"2613",2762,"535423",29,64,"F"
"2614",2765,"815420",36,36,"F"
"2615",2766,"590915",70,58,"M"
"2616",2767,"545604",70,63,"F"
"2617",2768,"640402",1,53,"M"
"2618",2769,"370515",69,80,"M"
"2619",2770,"540708",1,63,"M"
"2620",2771,"201025",37,97,"M"
"2621",2772,"235108",37,94,"F"
"2622",2773,"195913",49,98,"F"
"2623",2774,"210223",49,96,"M"
"2624",2775,"785709",41,39,"F"
"2625",2776,"345607",31,83,"F"
"2626",2777,"705328",46,47,"F"
"2627",2778,"640516",57,53,"M"
"2628",2779,"480504",29,69,"M"
"2629",2780,"475116",29,70,"F"
"2630",2781,"606122",46,57,"F"
"2631",2782,"400913",31,77,"M"
"2632",2783,"400620",1,77,"M"
"2633",2784,"585725",36,59,"F"
"2634",2785,"620729",22,55,"M"
"2635",2786,"511102",24,66,"M"
"2636",2787,"766014",41,41,"F"
"2637",2788,"516021",49,66,"F"
"2638",2789,"516225",1,66,"F"
"2639",2790,"750210",16,42,"M"
"2640",2791,"211010",60,96,"M"
"2641",2794,"650122",18,52,"M"
"2642",2795,"685413",18,49,"F"
"2643",2796,"740625",15,43,"M"
"2644",2797,"501105",28,67,"M"
"2645",2798,"310627",65,86,"M"
"2646",2799,"616202",4,56,"F"
"2647",2800,"490826",2,68,"M"
"2648",2801,"190218",75,98,"M"
"2649",2802,"666129",1,51,"F"
"2650",2803,"311012",68,86,"M"
"2651",2804,"366110",68,81,"F"
"2652",2805,"640713",73,53,"M"
"2653",2806,"555701",58,62,"F"
"2654",2808,"745331",8,43,"F"
"2655",2809,"790214",33,38,"M"
"2656",2810,"710728",72,46,"M"
"2657",2811,"466207",1,71,"F"
"2658",2812,"705502",55,47,"F"
"2659",2813,"410410",70,76,"M"
"2660",2814,"735210",19,44,"F"
"2661",2815,"300630",35,87,"M"
"2662",2816,"385315",35,79,"F"
"2663",2817,"775219",1,40,"F"
"2664",2818,"630412",54,54,"M"
"2665",2819,"800812",8,37,"M"
"2666",2820,"661217",77,51,"M"
"2667",2821,"806101",45,37,"F"
"2668",2822,"581019",50,59,"M"
"2669",2823,"466218",70,71,"F"
"2670",2824,"410905",39,76,"M"
"2671",2825,"580329",65,59,"M"
"2672",2826,"350128",59,82,"M"
"2673",2827,"230213",63,94,"M"
"2674",2828,"495710",14,68,"F"
"2675",2829,"396227",33,78,"F"
"2676",2830,"741114",51,43,"M"
"2677",2831,"805709",68,37,"F"
"2678",2832,"270723",13,90,"M"
"2679",2833,"235709",13,94,"F"
"2680",2834,"490523",52,68,"M"
"2681",2835,"660127",27,51,"M"
"2682",2836,"195921",38,98,"F"
"2683",2837,"270521",38,90,"M"
"2684",2838,"650309",65,52,"M"
"2685",2839,"285705",72,89,"F"
"2686",2840,"340514",72,83,"M"
"2687",2841,"735410",18,44,"F"
"2688",2842,"580617",74,59,"M"
"2689",2843,"666006",70,51,"F"
"2690",2844,"621119",51,55,"M"
"2691",2845,"520902",7,65,"M"
"2692",2846,"695317",1,48,"F"
"2693",2847,"425725",34,75,"F"
"2694",2848,"390220",34,78,"M"
"2695",2849,"280402",19,89,"M"
"2696",2850,"700820",7,47,"M"
"2697",2851,"390810",54,78,"M"
"2698",2852,"425628",26,75,"F"
"2699",2853,"565425",28,61,"F"
"2700",2854,"490601",16,68,"M"
"2701",2855,"575726",16,60,"F"
"2702",2856,"231111",47,94,"M"
"2703",2857,"270203",33,90,"M"
"2704",2858,"265212",42,91,"F"
"2705",2859,"285924",68,89,"F"
"2706",2860,"580331",28,59,"M"
"2707",2862,"646007",49,53,"F"
"2708",2863,"680305",49,49,"M"
"2709",2864,"525409",51,65,"F"
"2710",2865,"481118",15,69,"M"
"2711",2866,"496030",15,68,"F"
"2712",2867,"605123",1,57,"F"
"2713",2868,"331214",14,84,"M"
"2714",2869,"750805",1,42,"M"
"2715",2870,"591128",29,58,"M"
"2716",2871,"676123",71,50,"F"
"2717",2872,"336027",77,84,"F"
"2718",2873,"755324",16,42,"F"
"2719",2874,"720910",34,45,"M"
"2720",2875,"360817",46,81,"M"
"2721",2876,"770107",1,40,"M"
"2722",2877,"320429",59,85,"M"
"2723",2878,"470417",68,70,"M"
"2724",2879,"770110",40,40,"M"
"2725",2880,"521230",60,65,"M"
"2726",2881,"675321",12,50,"F"
"2727",2882,"311214",70,86,"M"
"2728",2883,"530226",30,64,"M"
"2729",2884,"586010",40,59,"F"
"2730",2885,"656004",1,52,"F"
"2731",2886,"581003",1,59,"M"
"2732",2887,"615129",2,56,"F"
"2733",2888,"785909",1,39,"F"
"2734",2889,"431205",25,74,"M"
"2735",2890,"511011",62,66,"M"
"2736",2891,"575723",62,60,"F"
"2737",2892,"415321",3,76,"F"
"2738",2893,"276102",2,90,"F"
"2739",2894,"485725",70,69,"F"
"2740",2895,"775517",70,40,"F"
"2741",2896,"755516",1,42,"F"
"2742",2897,"250718",40,92,"M"
"2743",2898,"206017",40,97,"F"
"2744",2899,"180518",16,99,"M"
"2745",2900,"230322",18,94,"M"
"2746",2901,"395109",25,78,"F"
"2747",2902,"595703",8,58,"F"
"2748",2903,"591126",8,58,"M"
"2749",2904,"465518",64,71,"F"
"2750",2905,"510707",64,66,"M"
"2751",2906,"341216",5,83,"M"
"2752",2907,"325922",5,85,"F"
"2753",2908,"710228",1,46,"M"
"2754",2909,"361009",26,81,"M"
"2755",2910,"360928",76,81,"M"
"2756",2911,"320925",45,85,"M"
"2757",2912,"255728",45,92,"F"
"2758",2913,"621227",44,55,"M"
"2759",2915,"545222",33,63,"F"
"2760",2916,"720930",1,45,"M"
"2761",2917,"400118",16,77,"M"
"2762",2918,"670521",5,50,"M"
"2763",2919,"705908",5,47,"F"
"2764",2920,"625623",44,55,"F"
"2765",2921,"766220",64,41,"F"
"2766",2922,"400907",43,77,"M"
"2767",2923,"775321",35,40,"F"
"2768",2924,"415206",18,76,"F"
"2769",2925,"470908",18,70,"M"
"2770",2926,"340211",27,83,"M"
"2771",2927,"296228",27,88,"F"
"2772",2928,"320302",38,85,"M"
"2773",2929,"580310",1,59,"M"
"2774",2930,"410322",41,76,"M"
"2775",2932,"405711",1,77,"F"
"2776",2933,"421212",72,75,"M"
"2777",2934,"485427",72,69,"F"
"2778",2935,"445502",61,73,"F"
"2779",2936,"455311",3,72,"F"
"2780",2937,"490701",74,68,"M"
"2781",2938,"215601",8,96,"F"
"2782",2939,"180213",8,99,"M"
"2783",2940,"651016",1,52,"M"
"2784",2941,"510312",38,66,"M"
"2785",2942,"665603",67,51,"F"
"2786",2943,"805628",1,37,"F"
"2787",2944,"435823",71,74,"F"
"2788",2945,"210602",74,96,"M"
"2789",2946,"265123",74,91,"F"
"2790",2947,"575518",19,60,"F"
"2791",2948,"781120",47,39,"M"
"2792",2949,"430925",14,74,"M"
"2793",2950,"440606",46,73,"M"
"2794",2951,"505831",76,67,"F"
"2795",2952,"785117",52,39,"F"
"2796",2953,"360707",3,81,"M"
"2797",2954,"595812",38,58,"F"
"2798",2955,"520716",38,65,"M"
"2799",2956,"390806",23,78,"M"
"2800",2957,"780307",23,39,"M"
"2801",2958,"750507",48,42,"M"
"2802",2959,"571119",54,60,"M"
"2803",2960,"281219",1,89,"M"
"2804",2961,"336228",1,84,"F"
"2805",2962,"381110",1,79,"M"
"2806",2963,"395329",1,78,"F"
"2807",2964,"781127",8,39,"M"
"2808",2965,"185207",30,99,"F"
"2809",2966,"550220",65,62,"M"
"2810",2967,"615115",53,56,"F"
"2811",2968,"620824",40,55,"M"
"2812",2969,"230422",55,94,"M"
"2813",2970,"225406",55,95,"F"
"2814",2971,"776203",1,40,"F"
"2815",2972,"760114",1,41,"M"
"2816",2974,"515712",56,66,"F"
"2817",2975,"435318",33,74,"F"
"2818",2976,"225803",57,95,"F"
"2819",2977,"630206",39,54,"M"
"2820",2978,"485305",33,69,"F"
"2821",2979,"616222",4,56,"F"
"2822",2980,"740614",11,43,"M"
"2823",2981,"495205",16,68,"F"
"2824",2982,"735323",6,44,"F"
"2825",2983,"670723",6,50,"M"
"2826",2984,"635524",60,54,"F"
"2827",2985,"600413",60,57,"M"
"2828",2986,"520515",14,65,"M"
"2829",2987,"465601",14,71,"F"
"2830",2988,"610521",33,56,"M"
"2831",2989,"495201",17,68,"F"
"2832",2990,"385402",32,79,"F"
"2833",2991,"410731",32,76,"M"
"2834",2992,"660507",11,51,"M"
"2835",2994,"630722",18,54,"M"
"2836",2995,"415615",35,76,"F"
"2837",2996,"650129",1,52,"M"
"2838",2997,"415309",1,76,"F"
"2839",2998,"610402",1,56,"M"
"2840",2999,"795324",74,38,"F"
"2841",3000,"285402",41,89,"F"
"2842",3001,"581007",1,59,"M"
"2843",3002,"555513",42,62,"F"
"2844",3003,"735512",69,44,"F"
"2845",3004,"710713",69,46,"M"
"2846",3005,"310629",43,86,"M"
"2847",3006,"735808",22,44,"F"
"2848",3007,"640411",76,53,"M"
"2849",3008,"191219",73,98,"M"
"2850",3009,"575803",62,60,"F"
"2851",3010,"600112",62,57,"M"
"2852",3011,"550919",74,62,"M"
"2853",3012,"556110",70,62,"F"
"2854",3013,"505318",51,67,"F"
"2855",3014,"531105",51,64,"M"
"2856",3015,"520229",73,65,"M"
"2857",3016,"770823",40,40,"M"
"2858",3017,"410514",2,76,"M"
"2859",3018,"780128",61,39,"M"
"2860",3019,"690923",30,48,"M"
"2861",3020,"425827",32,75,"F"
"2862",3021,"610824",1,56,"M"
"2863",3022,"545922",1,63,"F"
"2864",3023,"590404",16,58,"M"
"2865",3024,"290308",60,88,"M"
"2866",3025,"326227",60,85,"F"
"2867",3026,"470325",22,70,"M"
"2868",3027,"590725",62,58,"M"
"2869",3028,"325423",34,85,"F"
"2870",3029,"700508",43,47,"M"
"2871",3030,"765510",68,41,"F"
"2872",3031,"655905",40,52,"F"
"2873",3032,"590410",40,58,"M"
"2874",3035,"641102",27,53,"M"
"2875",3036,"415331",16,76,"F"
"2876",3037,"420104",64,75,"M"
"2877",3038,"465305",6,71,"F"
"2878",3039,"695601",55,48,"F"
"2879",3041,"275424",4,90,"F"
"2880",3042,"685214",18,49,"F"
"2881",3043,"516115",63,66,"F"
"2882",3044,"451007",36,72,"M"
"2883",3045,"505318",10,67,"F"
"2884",3046,"255122",1,92,"F"
"2885",3047,"751001",45,42,"M"
"2886",3048,"235106",16,94,"F"
"2887",3049,"670406",6,50,"M"
"2888",3050,"675731",6,50,"F"
"2889",3051,"280311",65,89,"M"
"2890",3054,"580428",74,59,"M"
"2891",3055,"310223",51,86,"M"
"2892",3056,"595116",38,58,"F"
"2893",3057,"620305",38,55,"M"
"2894",3058,"435929",49,74,"F"
"2895",3059,"771129",61,40,"M"
"2896",3060,"600518",61,57,"M"
"2897",3061,"656005",61,52,"F"
"2898",3062,"305822",41,87,"F"
"2899",3063,"710129",27,46,"M"
"2900",3064,"300505",42,87,"M"
"2901",3065,"215821",24,96,"F"
"2902",3066,"825309",54,35,"F"
"2903",3067,"525621",57,65,"F"
"2904",3068,"540320",57,63,"M"
"2905",3069,"431023",21,74,"M"
"2906",3070,"201212",46,97,"M"
"2907",3071,"675223",38,50,"F"
"2908",3072,"360414",1,81,"M"
"2909",3073,"376023",1,80,"F"
"2910",3074,"581107",1,59,"M"
"2911",3075,"410505",74,76,"M"
"2912",3076,"626117",57,55,"F"
"2913",3077,"345224",50,83,"F"
"2914",3078,"320131",50,85,"M"
"2915",3079,"430519",67,74,"M"
"2916",3080,"515727",5,66,"F"
"2917",3081,"450302",5,72,"M"
"2918",3082,"796017",52,38,"F"
"2919",3083,"710407",41,46,"M"
"2920",3084,"515824",23,66,"F"
"2921",3085,"465629",62,71,"F"
"2922",3086,"480914",62,69,"M"
"2923",3087,"595921",46,58,"F"
"2924",3088,"500611",40,67,"M"
"2925",3089,"740726",46,43,"M"
"2926",3090,"681117",32,49,"M"
"2927",3091,"665303",15,51,"F"
"2928",3092,"676106",59,50,"F"
"2929",3093,"660221",35,51,"M"
"2930",3094,"500818",48,67,"M"
"2931",3095,"530629",36,64,"M"
"2932",3096,"820227",74,35,"M"
"2933",3097,"480822",48,69,"M"
"2934",3098,"380623",17,79,"M"
"2935",3099,"651113",17,52,"M"
"2936",3100,"310330",2,86,"M"
"2937",3101,"411213",1,76,"M"
"2938",3102,"795216",61,38,"F"
"2939",3103,"735307",64,44,"F"
"2940",3104,"825104",4,35,"F"
"2941",3105,"470817",68,70,"M"
"2942",3106,"285303",72,89,"F"
"2943",3107,"601116",30,57,"M"
"2944",3108,"625226",30,55,"F"
"2945",3109,"325421",7,85,"F"
"2946",3110,"310227",54,86,"M"
"2947",3111,"245207",54,93,"F"
"2948",3112,"390912",24,78,"M"
"2949",3113,"716112",60,46,"F"
"2950",3114,"710224",60,46,"M"
"2951",3115,"611130",72,56,"M"
"2952",3116,"510909",28,66,"M"
"2953",3117,"415622",62,76,"F"
"2954",3118,"400709",62,77,"M"
"2955",3119,"365126",50,81,"F"
"2956",3120,"640602",75,53,"M"
"2957",3121,"566018",57,61,"F"
"2958",3122,"590402",57,58,"M"
"2959",3123,"790725",1,38,"M"
"2960",3124,"585102",5,59,"F"
"2961",3125,"226030",10,95,"F"
"2962",3126,"380113",47,79,"M"
"2963",3127,"205618",1,97,"F"
"2964",3128,"445209",69,73,"F"
"2965",3129,"465801",5,71,"F"
"2966",3130,"555531",19,62,"F"
"2967",3131,"355614",1,82,"F"
"2968",3132,"755324",1,42,"F"
"2969",3133,"735420",31,44,"F"
"2970",3134,"380504",1,79,"M"
"2971",3135,"690106",48,48,"M"
"2972",3136,"631218",1,54,"M"
"2973",3137,"470226",70,70,"M"
"2974",3138,"435812",70,74,"F"
"2975",3139,"565923",46,61,"F"
"2976",3140,"590413",46,58,"M"
"2977",3141,"256109",9,92,"F"
"2978",3142,"190318",68,98,"M"
"2979",3143,"445202",21,73,"F"
"2980",3144,"190804",1,98,"M"
"2981",3145,"216104",1,96,"F"
"2982",3146,"480715",1,69,"M"
"2983",3147,"645426",19,53,"F"
"2984",3148,"420404",3,75,"M"
"2985",3149,"355109",3,82,"F"
"2986",3150,"325724",54,85,"F"
"2987",3151,"515727",1,66,"F"
"2988",3152,"361004",1,81,"M"
"2989",3153,"240617",26,93,"M"
"2990",3154,"265221",26,91,"F"
"2991",3155,"735408",44,44,"F"
"2992",3156,"546102",68,63,"F"
"2993",3157,"425226",1,75,"F"
"2994",3158,"406125",1,77,"F"
"2995",3159,"301027",24,87,"M"
"2996",3160,"510629",20,66,"M"
"2997",3161,"801118",66,37,"M"
"2998",3162,"600517",55,57,"M"
"2999",3163,"645526",1,53,"F"
"3000",3164,"620910",1,55,"M"
"3001",3165,"765901",3,41,"F"
"3002",3166,"550614",31,62,"M"
"3003",3167,"435908",48,74,"F"
"3004",3170,"210221",76,96,"M"
"3005",3171,"245426",76,93,"F"
"3006",3172,"511223",64,66,"M"
"3007",3173,"465418",66,71,"F"
"3008",3174,"521116",66,65,"M"
"3009",3175,"505719",64,67,"F"
"3010",3176,"370707",1,80,"M"
"3011",3177,"380812",24,79,"M"
"3012",3178,"695801",25,48,"F"
"3013",3179,"485312",45,69,"F"
"3014",3180,"440930",45,73,"M"
"3015",3181,"430215",27,74,"M"
"3016",3182,"255422",18,92,"F"
"3017",3183,"800224",70,37,"M"
"3018",3184,"596201",5,58,"F"
"3019",3185,"726126",17,45,"F"
"3020",3186,"555114",1,62,"F"
"3021",3187,"520902",7,65,"M"
"3022",3188,"765519",68,41,"F"
"3023",3190,"206101",1,97,"F"
"3024",3191,"756105",56,42,"F"
"3025",3192,"390714",6,78,"M"
"3026",3193,"505222",28,67,"F"
"3027",3194,"755817",51,42,"F"
"3028",3195,"715613",2,46,"F"
"3029",3196,"785814",72,39,"F"
"3030",3197,"580710",1,59,"M"
"3031",3198,"535305",1,64,"F"
"3032",3199,"576218",1,60,"F"
"3033",3200,"541115",1,63,"M"
"3034",3201,"535806",66,64,"F"
"3035",3202,"220719",56,95,"M"
"3036",3203,"595423",1,58,"F"
"3037",3204,"560326",1,61,"M"
"3038",3205,"215625",1,96,"F"
"3039",3206,"210521",1,96,"M"
"3040",3207,"256203",55,92,"F"
"3041",3208,"470206",27,70,"M"
